"client_id","account_id","loan_id","disp_id","type_disp","frequency","date_account","ammount_loan","duration","payments","balance","balance_sd","status","type_card","birth_number","gender","year"
944,789,5125,944,TRUE,0,950206,73056,48,1522,21840.6,6550.59542995513,1,,701218,TRUE,70
946,790,5126,946,TRUE,0,930511,208128,48,4336,49475.2,22812.186440376,-1,,510806,TRUE,51
9593,7753,6577,9285,TRUE,0,930208,51696,24,2154,82277.6,26115.0300582261,1,1,680128,FALSE,68
9606,7765,6578,9298,TRUE,1,940710,27984,12,2332,28472.9,16237.3338015726,1,,490216,TRUE,49
9611,7769,6580,9303,TRUE,0,931003,196080,48,4085,62343.3,23182.3966120405,1,,580527,TRUE,58
9641,7795,6585,9333,TRUE,0,950105,372120,60,6202,41558.6,25895.9123556906,1,,450126,TRUE,45
9664,7815,6589,9356,FALSE,1,950409,189696,24,7904,65117.4,23400.6344403618,1,,441113,FALSE,44
9670,7819,6591,9362,TRUE,0,930801,20832,48,434,20885.1,5923.77470848619,1,,480504,TRUE,48
9675,7824,6594,9367,TRUE,0,940517,189696,24,7904,19000,8889.03819319053,-1,,700219,FALSE,70
968,808,5128,968,TRUE,0,950613,215616,48,4492,12040.6,13056.9873065428,-1,,570217,TRUE,57
9717,7859,6599,9409,TRUE,0,950314,72120,12,6010,98561.5,20598.0023080414,1,,521110,FALSE,52
9721,7861,6600,9413,TRUE,0,950422,21852,36,607,42925.4,15001.8555730028,1,,541205,TRUE,54
976,813,5130,976,TRUE,0,930210,24312,12,2026,42684.3,7695.86280086246,1,,551119,FALSE,55
9798,7926,6613,9490,TRUE,1,960609,84120,24,3505,46744.9,24271.6240579839,1,,500302,FALSE,50
981,817,5132,981,TRUE,0,940318,538500,60,8975,20788,13408.0203646534,1,,600628,TRUE,60
9844,7965,6624,9536,TRUE,0,931108,71460,12,5955,50617.1,19235.7296006123,1,,450803,TRUE,45
9930,8039,6644,9622,TRUE,0,951217,93600,24,3900,62007.3,21469.6303402672,1,,720623,TRUE,72
9973,8073,6650,9665,TRUE,2,930903,49320,12,4110,64230.6,24439.8771809198,-1,,451003,FALSE,45
9995,8092,6659,9687,TRUE,0,950111,56100,60,935,24945.3,8426.83221179932,1,,580707,TRUE,58
